,period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
6261,2021-08-31,0.92553063,39.02323232,13.35119881,185548345.0,2.88130753,0.12482358,47.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,7.17,CO,Louisville,Mall
6262,2021-09-30,0.92553063,39.02323232,13.35119881,185548345.0,2.88130753,0.12482358,47.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,6.3,CO,Louisville,Mall
6263,2021-10-31,0.92531477,39.02323232,13.35119881,185548345.0,2.88130753,0.28873976,47.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,6.24,CO,Louisville,Mall
6264,2021-11-30,0.92531477,39.02323232,13.35119881,185548345.0,2.88130753,0.28873976,47.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,5.79,CO,Louisville,Mall
6265,2021-12-31,0.92531477,39.02323232,13.35119881,185548345.0,2.88130753,0.28873976,47.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,7.09,CO,Louisville,Mall
6266,2022-01-31,0.92515016,39.06289079,13.35119881,185548345.0,2.88130753,0.32489254,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,7.51,CO,Louisville,Mall
6267,2022-02-28,0.90677111,39.2050624,13.7251378,224865096.0,2.87050266,0.32825348,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,7.99,CO,Louisville,Mall
6268,2022-03-31,0.90677111,39.2050624,13.7251378,224865096.0,2.87050266,0.32825348,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,7.6,CO,Louisville,Mall
6269,2022-04-30,0.92173719,39.2050624,13.7251378,224865096.0,2.87050266,0.39717515,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,8.5,CO,Louisville,Mall
6270,2022-05-31,0.92173719,39.2050624,13.7251378,224865096.0,2.87050266,0.39717515,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.25,CO,Louisville,Mall
6271,2022-06-30,0.92173719,39.2050624,13.7251378,224865096.0,2.87050266,0.39717515,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.64,CO,Louisville,Mall
6272,2022-07-31,0.9218232,39.2050624,13.7251378,224865096.0,2.87050266,0.19844614,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.13,CO,Louisville,Mall
6273,2022-08-31,0.9218232,39.2050624,13.7251378,224865096.0,2.87050266,0.114316,44.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.08,CO,Louisville,Mall
6274,2022-09-30,0.92274184,39.2050624,13.7251378,224865096.0,2.87050266,-0.02251714,44.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.17,CO,Louisville,Mall
6275,2022-10-31,0.92274184,39.2050624,13.7251378,224865096.0,2.87050266,-0.02251714,44.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.9,CO,Louisville,Mall
6276,2022-11-30,0.92274184,39.2050624,13.7251378,224865096.0,2.87050266,-0.1010902,44.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.52,CO,Louisville,Mall
6277,2022-12-31,0.92274184,39.2050624,13.7251378,224865096.0,2.87050266,-0.1010902,44.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,11.37,CO,Louisville,Mall
6278,2023-01-31,0.9341655,39.37397446,13.7251378,224865096.0,2.87050266,-0.10166422,44.0,42.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,11.19,CO,Louisville,Mall
6279,2023-02-28,0.96090333,39.37397446,13.71713924,168105387.0,2.88311987,-0.09568772,43.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,12.13,CO,Louisville,Mall
6280,2023-03-31,0.96090333,39.37397446,13.71713924,168105387.0,2.88311987,-0.09568772,43.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.39,CO,Louisville,Mall
6281,2023-04-30,0.95124416,39.37397446,13.71713924,168105387.0,2.88311987,-0.14979187,43.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.75,CO,Louisville,Mall
6282,2023-05-31,0.95124416,39.37397446,13.71713924,168105387.0,2.88311987,-0.14979187,43.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.06,CO,Louisville,Mall
6283,2023-06-30,0.95124416,39.37397446,13.71713924,168105387.0,2.88311987,-0.14979187,43.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.03,CO,Louisville,Mall
6284,2023-07-31,0.95124416,39.19686627,13.71713924,168105387.0,2.88311987,-0.06159942,43.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,9.35,CO,Louisville,Mall
6285,2023-08-31,0.95124414,39.19686627,13.71713924,168105387.0,2.88311987,-0.06296094,46.0,35.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,9.13,CO,Louisville,Mall
6286,2019-08-31,0.93101023,39.08092709,13.64982068,191467025.0,2.93943367,0.02136803,47.0,47.0,115.68,1.33,2.55,61172.0,17.25,82.63,0.11,64.7,49605.4,121582.28,30.66,4.67,0.16,0.07,61.12,0.39,3.09,-2.7,0.24,CO,Louisville,Industrial
6287,2019-09-30,0.93101023,39.08092709,13.64982068,191467025.0,2.93943367,0.02136803,47.0,47.0,115.68,1.33,2.55,61172.0,17.25,82.63,0.11,64.7,49605.4,121582.28,30.66,4.67,0.16,0.07,61.12,0.39,3.09,-2.7,0.88,CO,Louisville,Industrial
6288,2019-10-31,0.9310103,39.08092709,13.64982068,191467025.0,2.93943367,0.01976345,47.0,47.0,115.68,1.33,2.55,61172.0,17.25,82.63,0.11,64.7,49605.4,121582.28,30.66,4.67,0.16,0.07,61.12,0.39,3.09,-2.7,1.59,CO,Louisville,Industrial
6289,2019-11-30,0.9310103,39.08092709,13.64982068,191467025.0,2.93943367,0.01976345,47.0,47.0,115.68,1.33,2.55,61172.0,17.25,82.63,0.11,64.7,49605.4,121582.28,30.66,4.67,0.16,0.07,61.12,0.39,3.09,-2.7,1.88,CO,Louisville,Industrial
6290,2019-12-31,0.9310103,39.08092709,13.64982068,191467025.0,2.93943367,0.01976345,47.0,47.0,115.68,1.33,2.55,61172.0,17.25,82.63,0.11,64.7,49605.4,121582.28,30.66,4.67,0.16,0.07,61.12,0.39,3.09,-2.7,2.27,CO,Louisville,Industrial
6291,2020-01-31,0.9310103,39.08092709,13.64982068,191467025.0,2.93943367,0.02170168,47.0,47.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,1.84,CO,Louisville,Industrial
6292,2020-02-29,0.9465013,39.08092709,13.64982068,191467025.0,2.93943367,0.05293318,47.0,47.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,1.85,CO,Louisville,Industrial
6293,2020-03-31,0.9465013,39.08092709,13.64982068,191467025.0,2.93943367,0.05293318,47.0,47.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,1.7,CO,Louisville,Industrial
6294,2020-04-30,0.94703629,39.08092709,13.64982068,191467025.0,2.93943367,0.0423275,47.0,47.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,2.01,CO,Louisville,Industrial
6295,2020-05-31,0.94703629,39.08092709,13.64982068,191467025.0,2.93943367,-0.04043293,47.0,47.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,2.28,CO,Louisville,Industrial
6296,2020-06-30,0.94703629,39.08092709,13.64982068,191467025.0,2.93943367,-0.04043293,47.0,47.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,2.27,CO,Louisville,Industrial
6297,2020-07-31,0.94700955,39.08092709,13.64982068,191467025.0,2.93943367,-0.04043293,47.0,47.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,2.55,CO,Louisville,Industrial
6298,2020-08-31,0.94700259,39.07657514,13.64982068,191467025.0,2.93943367,0.00235875,41.0,50.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,2.5,CO,Louisville,Industrial
6299,2020-09-30,0.94700259,39.07657514,13.64982068,191467025.0,2.93943367,0.04240579,41.0,50.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,2.72,CO,Louisville,Industrial
6300,2020-10-31,0.94700259,39.07657514,13.64982068,191467025.0,2.93943367,0.04240579,41.0,50.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,2.33,CO,Louisville,Industrial
6301,2020-11-30,0.94700259,39.07657514,13.64982068,191467025.0,2.93943367,0.04240579,41.0,50.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,3.24,CO,Louisville,Industrial
6302,2020-12-31,0.94700259,39.07657514,13.64982068,191467025.0,2.93943367,0.04240579,41.0,50.0,116.86,1.02,2.53,62963.99,17.18,82.7,0.11,62.93,48533.98,126400.65,30.98,4.72,0.09,0.01,61.56,0.3,-1.86,80.55,4.42,CO,Louisville,Industrial
6303,2021-01-31,0.947,39.07657514,13.64982068,191467025.0,2.93943367,0.18691377,41.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,5.65,CO,Louisville,Industrial
6304,2021-02-28,0.95205913,39.07657514,13.96513865,191467025.0,2.9153709,0.16990174,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,5.38,CO,Louisville,Industrial
6305,2021-03-31,0.95205913,39.07657514,13.96513865,191467025.0,2.9153709,0.16990174,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,4.18,CO,Louisville,Industrial
6306,2021-04-30,0.95600632,39.07657514,13.96513865,191467025.0,2.9153709,0.15064937,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,4.09,CO,Louisville,Industrial
6307,2021-05-31,0.95600632,39.07657514,13.96513865,191467025.0,2.9153709,0.15064937,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,3.87,CO,Louisville,Industrial
6308,2021-06-30,0.95600632,39.07657514,13.96513865,191467025.0,2.9153709,0.15064937,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,5.17,CO,Louisville,Industrial
6309,2021-07-31,0.957,39.07657514,13.96513865,191467025.0,2.9153709,0.37167335,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,5.8,CO,Louisville,Industrial
6310,2021-08-31,0.957,39.07657514,13.96513865,191467025.0,2.9153709,0.34246428,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,7.17,CO,Louisville,Industrial
6311,2021-09-30,0.957,39.07657514,13.96513865,191467025.0,2.9153709,0.34246428,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,6.3,CO,Louisville,Industrial
6312,2021-10-31,0.956,39.07657514,13.96513865,191467025.0,2.9153709,0.49763437,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,6.24,CO,Louisville,Industrial
6313,2021-11-30,0.956,39.07657514,13.96513865,191467025.0,2.9153709,0.49763437,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,5.79,CO,Louisville,Industrial
6314,2021-12-31,0.956,39.07657514,13.96513865,191467025.0,2.9153709,0.49763437,48.0,50.0,122.31,4.66,2.42,64029.0,17.12,82.76,0.11,63.41,51240.62,129691.05,31.16,4.74,-0.22,-0.29,61.95,-0.03,5.53,-33.84,7.09,CO,Louisville,Industrial
6315,2022-01-31,0.956,39.09371802,13.96513865,191467025.0,2.9153709,0.47490117,46.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,7.51,CO,Louisville,Industrial
6316,2022-02-28,0.96690071,39.22389671,13.97833351,231779974.0,2.91321255,0.48681198,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,7.99,CO,Louisville,Industrial
6317,2022-03-31,0.96690071,39.22389671,13.97833351,231779974.0,2.91321255,0.48681198,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,7.6,CO,Louisville,Industrial
6318,2022-04-30,0.969,39.22389671,13.97833351,231779974.0,2.91321255,0.34030446,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,8.5,CO,Louisville,Industrial
6319,2022-05-31,0.969,39.22389671,13.97833351,231779974.0,2.91321255,0.34030446,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.25,CO,Louisville,Industrial
6320,2022-06-30,0.969,39.22389671,13.97833351,231779974.0,2.91321255,0.34030446,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.64,CO,Louisville,Industrial
6321,2022-07-31,0.969,39.22389671,13.97833351,231779974.0,2.91321255,0.18146522,47.0,50.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.13,CO,Louisville,Industrial
6322,2022-08-31,0.969,39.22389671,13.97833351,231779974.0,2.91321255,0.09955058,43.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.08,CO,Louisville,Industrial
6323,2022-09-30,0.971,39.22389671,13.97833351,231779974.0,2.91321255,-0.11735597,43.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.17,CO,Louisville,Industrial
6324,2022-10-31,0.971,39.22389671,13.97833351,231779974.0,2.91321255,-0.11735597,43.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.9,CO,Louisville,Industrial
6325,2022-11-30,0.971,39.22389671,13.97833351,231779974.0,2.91321255,-0.26183728,43.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,9.52,CO,Louisville,Industrial
6326,2022-12-31,0.971,39.22389671,13.97833351,231779974.0,2.91321255,-0.26183728,43.0,42.0,132.07,7.98,2.42,65620.0,17.07,82.81,0.1,63.63,51837.3,129765.28,31.32,4.76,0.31,0.25,62.29,0.48,1.65,-21.31,11.37,CO,Louisville,Industrial
6327,2023-01-31,0.969,39.37151773,13.97833351,231779974.0,2.91321255,-0.23282402,45.0,42.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,11.19,CO,Louisville,Industrial
6328,2023-02-28,0.98546344,39.37151773,13.96921458,173021583.0,2.92556667,-0.23971651,46.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,12.13,CO,Louisville,Industrial
6329,2023-03-31,0.98546344,39.37151773,13.96921458,173021583.0,2.92556667,-0.23971651,46.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.39,CO,Louisville,Industrial
6330,2023-04-30,0.9745,39.37151773,13.96921458,173021583.0,2.92556667,-0.2514361,46.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.75,CO,Louisville,Industrial
6331,2023-05-31,0.9745,39.37151773,13.96921458,173021583.0,2.92556667,-0.2514361,46.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.06,CO,Louisville,Industrial
6332,2023-06-30,0.9745,39.23221414,13.96921458,173021583.0,2.92556667,-0.15271251,46.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,10.03,CO,Louisville,Industrial
6333,2023-07-31,0.9745,39.23221414,13.96921458,173021583.0,2.92556667,-0.12650774,46.0,36.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,9.35,CO,Louisville,Industrial
6334,2023-08-31,0.9745,39.23221414,13.96921458,173021583.0,2.92556667,-0.04507503,46.0,35.0,137.53,4.13,2.42,67183.68,17.02,82.86,0.1,63.86,52633.07,132416.06,31.46,4.77,0.28,0.22,62.61,0.43,1.97,19.36,9.13,CO,Louisville,Industrial
6335,2019-01-31,0.87009592,36.21122449,19.29342758,2044598922.0,2.67304238,0.02780885,2.0,27.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.52,CO,Denver,Office
6336,2019-02-28,0.865,36.21122449,19.29342758,2044598922.0,2.67304238,0.02780885,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.87,CO,Denver,Office
6337,2019-03-31,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02780885,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.0,CO,Denver,Office
6338,2019-04-30,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02686047,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,4.78,CO,Denver,Office
6339,2019-05-31,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02686047,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.57,CO,Denver,Office
6340,2019-06-30,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02591726,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.21,CO,Denver,Office
6341,2019-07-31,0.865,36.21122449,19.25819355,2044598922.0,2.63012929,0.02591726,2.0,41.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,4.75,CO,Denver,Office
6342,2019-08-31,0.88307768,36.36476098,19.13116473,2414536857.0,2.76694598,0.05557631,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.14,CO,Denver,Office
6343,2019-09-30,0.88307768,36.36476098,19.13116473,2414536857.0,2.76694598,0.05557631,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.8,CO,Denver,Office
6344,2019-10-31,0.88284332,36.36476098,19.13116473,2414536857.0,2.76694598,0.05309889,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,5.93,CO,Denver,Office
6345,2019-11-30,0.88284332,36.36476098,19.13116473,2414536857.0,2.76694598,0.05309889,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,6.53,CO,Denver,Office
6346,2019-12-31,0.88284332,36.36476098,19.13116473,2414536857.0,2.76694598,0.05309889,3.0,39.0,125.67,1.92,2.57,85641.0,11.89,87.89,0.2,68.67,66408.17,144428.22,39.16,6.08,0.88,1.65,72.32,0.97,4.74,-13.79,6.25,CO,Denver,Office
6347,2020-01-31,0.88284332,36.36476098,19.13116473,2414536857.0,2.76694598,0.04706956,3.0,39.0,128.12,1.95,2.62,89537.97,11.81,87.97,0.21,68.26,65038.46,148935.4,39.45,6.18,0.76,1.47,72.78,0.84,-1.23,184.0,5.68,CO,Denver,Office
6348,2020-02-29,0.8843956,36.36476098,19.13116473,2414536857.0,2.76694598,0.07596078,3.0,39.0,128.12,1.95,2.62,89537.97,11.81,87.97,0.21,68.26,65038.46,148935.4,39.45,6.18,0.76,1.47,72.78,0.84,-1.23,184.0,6.49,CO,Denver,Office
6349,2020-03-31,0.8843956,36.36476098,19.13116473,2414536857.0,2.76694598,0.07596078,3.0,39.0,128.12,1.95,2.62,89537.97,11.81,87.97,0.21,68.26,65038.46,148935.4,39.45,6.18,0.76,1.47,72.78,0.84,-1.23,184.0,7.29,CO,Denver,Office
6350,2020-04-30,0.87983455,36.36476098,19.13116473,2414536857.0,2.76694598,0.06753735,3.0,39.0,128.12,1.95,2.62,89537.97,11.81,87.97,0.21,68.26,65038.46,148935.4,39.45,6.18,0.76,1.47,72.78,0.84,-1.23,184.0,12.69,CO,Denver,Office
6351,2020-05-31,0.87983455,36.36476098,19.13116473,2414536857.0,2.76694598,-0.04866707,3.0,39.0,128.12,1.95,2.62,89537.97,11.81,87.97,0.21,68.26,65038.46,148935.4,39.45,6.18,0.76,1.47,72.78,0.84,-1.23,184.0,12.53,CO,Denver,Office
6352,2020-06-30,0.87983455,36.36476098,19.13116473,2414536857.0,2.76694598,-0.04866707,3.0,39.0,128.12,1.95,2.62,89537.97,11.81,87.97,0.21,68.26,65038.46,148935.4,39.45,6.18,0.76,1.47,72.78,0.84,-1.23,184.0,12.56,CO,Denver,Office
6353,2020-07-31,0.88276892,36.36476098,19.13116473,2414536857.0,2.76694598,-0.0271852,3.0,39.0,128.12,1.95,2.62,89537.97,11.81,87.97,0.21,68.26,65038.46,148935.4,39.45,6.18,0.76,1.47,72.78,0.84,-1.23,184.0,12.12,CO,Denver,Office
